timestamp,device_id,src_ip,dst_ip,protocol,packet_size_bytes,flow_duration_ms,direction,label
2024-11-30T10:02:33,device_01,10.0.0.177,157.124.33.116,TCP,856,293,outbound,benign
2024-11-30T10:24:39,device_15,10.0.0.6,93.48.196.193,UDP,1337,165,inbound,benign
2024-11-30T11:24:54,device_12,10.0.0.27,45.17.220.7,UDP,209,68,outbound,DDoS
2024-11-30T11:31:19,device_01,10.0.0.201,181.199.249.64,MQTT,1302,301,outbound,benign
2024-11-30T11:49:20,device_09,10.0.0.108,27.174.224.213,HTTP,891,432,outbound,benign
2024-11-30T11:53:46,device_09,10.0.0.126,111.70.240.87,TCP,1476,251,outbound,benign
2024-11-30T12:01:42,device_13,10.0.0.126,166.177.23.32,MQTT,829,232,inbound,benign
2024-11-30T12:16:11,device_14,10.0.0.12,199.32.231.6,UDP,896,100,inbound,benign
2024-11-30T12:32:47,device_14,10.0.0.41,46.103.196.65,HTTP,1064,397,inbound,benign
2024-11-30T13:58:35,device_01,10.0.0.164,112.191.129.192,TCP,791,404,inbound,benign
2024-11-30T16:10:38,device_06,10.0.0.112,206.240.30.124,TCP,1363,434,inbound,Recon
2024-11-30T16:46:53,device_07,10.0.0.84,32.36.241.162,TCP,1469,286,outbound,benign
2024-11-30T18:56:36,device_06,10.0.0.233,172.242.137.166,HTTP,1441,355,outbound,benign
2024-11-30T19:34:24,device_15,10.0.0.174,25.54.196.14,TCP,933,201,inbound,benign
2024-11-30T19:34:45,device_13,10.0.0.46,100.90.176.10,TCP,855,311,inbound,benign
2024-11-30T19:59:44,device_03,10.0.0.191,79.93.171.168,TCP,515,182,inbound,benign
2024-11-30T20:17:44,device_02,10.0.0.40,113.96.105.79,TCP,1477,340,inbound,benign
2024-11-30T20:24:03,device_04,10.0.0.143,177.156.125.30,MQTT,823,212,outbound,benign
2024-11-30T21:01:22,device_07,10.0.0.94,186.141.45.198,HTTPS,1104,83,inbound,benign
2024-11-30T21:23:55,device_11,10.0.0.231,207.214.34.33,TCP,1238,82,inbound,benign
2024-11-30T22:26:02,device_06,10.0.0.223,52.98.183.156,HTTPS,1279,153,inbound,benign
2024-11-30T23:03:26,device_04,10.0.0.171,125.152.63.139,HTTPS,990,79,inbound,benign
2024-11-30T23:48:43,device_01,10.0.0.86,66.108.104.140,HTTPS,589,281,outbound,benign
2024-12-01T00:08:33,device_15,10.0.0.143,151.24.81.176,TCP,124,298,inbound,DDoS
2024-12-01T00:19:33,device_12,10.0.0.175,91.4.127.53,TCP,580,192,outbound,Mirai
2024-12-01T00:30:17,device_04,10.0.0.25,47.79.28.209,HTTP,846,225,outbound,benign
2024-12-01T04:11:48,device_07,10.0.0.134,193.44.233.46,UDP,776,246,outbound,benign
2024-12-01T04:25:01,device_09,10.0.0.93,209.119.81.26,UDP,1405,124,outbound,benign
2024-12-01T04:27:39,device_06,10.0.0.79,141.60.123.144,HTTP,832,397,outbound,benign
2024-12-01T05:09:52,device_06,10.0.0.100,51.91.18.142,HTTP,519,165,inbound,benign
2024-12-01T06:00:08,device_10,10.0.0.52,75.166.23.220,MQTT,790,242,inbound,benign
2024-12-01T06:24:19,device_14,10.0.0.61,104.207.47.86,UDP,845,492,outbound,benign
2024-12-01T06:38:53,device_02,10.0.0.91,92.40.166.31,UDP,517,423,inbound,benign
2024-12-01T07:11:15,device_06,10.0.0.220,65.166.38.228,MQTT,568,133,outbound,benign
2024-12-01T07:54:03,device_05,10.0.0.234,168.51.220.48,MQTT,1066,187,outbound,benign
2024-12-01T08:44:48,device_11,10.0.0.239,57.193.165.88,HTTP,191,97,outbound,benign
2024-12-01T08:58:30,device_09,10.0.0.129,75.7.175.176,UDP,1251,14,inbound,benign
2024-12-01T10:02:43,device_03,10.0.0.71,99.101.11.128,HTTP,384,156,outbound,benign
2024-12-01T11:03:16,device_10,10.0.0.70,215.27.232.186,MQTT,115,114,inbound,benign
2024-12-01T13:03:11,device_03,10.0.0.159,114.176.173.100,TCP,1288,96,outbound,benign
2024-12-01T15:56:43,device_07,10.0.0.172,106.172.80.40,UDP,1478,189,outbound,benign
2024-12-01T17:26:22,device_01,10.0.0.182,59.179.219.25,TCP,653,111,outbound,Recon
2024-12-01T18:18:09,device_01,10.0.0.87,107.60.157.61,HTTP,1067,476,outbound,benign
2024-12-01T18:48:26,device_11,10.0.0.10,106.80.200.50,MQTT,195,26,inbound,benign
2024-12-01T19:06:42,device_05,10.0.0.197,126.71.63.249,HTTPS,1059,21,outbound,benign
2024-12-01T20:41:08,device_08,10.0.0.143,154.174.61.160,TCP,1366,163,inbound,benign
2024-12-01T21:46:50,device_12,10.0.0.87,149.186.57.202,UDP,928,273,outbound,benign
2024-12-01T21:54:25,device_13,10.0.0.135,129.206.6.40,HTTPS,1069,159,inbound,benign
2024-12-01T22:14:54,device_14,10.0.0.206,111.50.216.177,HTTPS,1330,451,outbound,Recon
2024-12-01T23:27:14,device_05,10.0.0.215,203.54.177.107,UDP,89,77,outbound,benign
2024-12-02T00:58:02,device_15,10.0.0.4,129.58.222.62,MQTT,1208,187,inbound,benign
2024-12-02T01:46:41,device_10,10.0.0.190,40.194.24.155,TCP,541,195,outbound,benign
2024-12-02T03:52:18,device_10,10.0.0.245,87.210.227.166,HTTP,1135,341,inbound,benign
2024-12-02T06:49:31,device_05,10.0.0.21,191.211.128.165,UDP,910,208,inbound,benign
2024-12-02T07:45:59,device_13,10.0.0.21,197.45.235.13,HTTP,616,277,outbound,DDoS
2024-12-02T09:51:56,device_14,10.0.0.31,74.54.254.192,TCP,1267,422,outbound,benign
2024-12-02T10:22:16,device_13,10.0.0.36,188.40.232.148,UDP,212,206,inbound,benign
2024-12-02T13:50:37,device_12,10.0.0.154,52.190.45.64,UDP,1083,47,outbound,Recon
2024-12-02T13:57:10,device_09,10.0.0.44,80.216.108.238,HTTPS,1472,103,outbound,benign
2024-12-02T15:56:35,device_06,10.0.0.88,178.51.95.234,MQTT,687,84,outbound,benign
2024-12-02T17:07:49,device_15,10.0.0.43,42.195.93.187,TCP,1188,333,inbound,benign
2024-12-02T17:10:05,device_12,10.0.0.215,108.213.43.232,HTTPS,617,182,inbound,benign
2024-12-02T17:11:01,device_09,10.0.0.40,28.230.52.208,MQTT,232,259,inbound,benign
2024-12-02T19:17:12,device_10,10.0.0.192,25.204.134.22,HTTP,1087,223,inbound,benign
2024-12-02T20:26:49,device_14,10.0.0.180,191.181.222.34,HTTP,762,87,inbound,Mirai
2024-12-02T20:45:28,device_12,10.0.0.34,65.73.138.134,HTTP,903,123,inbound,benign
2024-12-02T21:05:46,device_08,10.0.0.245,82.186.142.76,HTTP,1489,491,inbound,benign
2024-12-02T21:30:20,device_04,10.0.0.121,121.126.24.151,HTTP,993,113,inbound,benign
2024-12-02T22:09:26,device_09,10.0.0.105,26.66.59.94,HTTPS,1269,79,outbound,benign
2024-12-02T22:48:12,device_05,10.0.0.123,204.119.194.175,HTTP,1031,135,inbound,benign
2024-12-02T22:56:02,device_08,10.0.0.201,105.55.231.129,UDP,1319,23,outbound,benign
2024-12-03T00:04:22,device_07,10.0.0.101,93.61.71.47,TCP,800,390,inbound,benign
2024-12-03T00:40:03,device_09,10.0.0.17,135.72.106.14,HTTP,1431,24,inbound,benign
2024-12-03T01:37:39,device_11,10.0.0.177,90.113.12.136,HTTP,1198,5,inbound,benign
2024-12-03T06:33:41,device_15,10.0.0.74,161.229.29.81,UDP,336,55,outbound,benign
2024-12-03T09:08:23,device_07,10.0.0.207,78.240.105.116,HTTPS,152,165,inbound,benign
2024-12-03T10:14:33,device_14,10.0.0.250,115.237.253.116,HTTPS,443,191,outbound,benign
2024-12-03T10:19:38,device_08,10.0.0.236,41.139.17.91,HTTP,1018,484,inbound,benign
2024-12-03T10:52:58,device_06,10.0.0.133,163.38.230.14,MQTT,810,137,inbound,benign
2024-12-03T10:57:58,device_07,10.0.0.231,136.110.210.6,HTTPS,914,118,inbound,benign
2024-12-03T11:19:48,device_06,10.0.0.231,101.168.81.237,HTTPS,1493,319,outbound,benign
2024-12-03T11:41:01,device_11,10.0.0.92,60.216.202.108,MQTT,161,274,inbound,benign
2024-12-03T13:39:38,device_03,10.0.0.105,214.88.9.190,HTTPS,605,204,outbound,benign
2024-12-03T14:11:07,device_07,10.0.0.34,86.85.207.98,UDP,317,188,outbound,benign
2024-12-03T15:47:56,device_10,10.0.0.253,184.49.248.215,HTTPS,264,106,outbound,benign
2024-12-03T16:37:19,device_12,10.0.0.199,90.201.125.24,HTTP,1047,35,outbound,benign
2024-12-03T18:54:01,device_10,10.0.0.158,101.161.127.231,TCP,415,143,outbound,benign
2024-12-03T19:22:45,device_11,10.0.0.159,164.21.251.251,TCP,1083,164,outbound,benign
2024-12-03T21:36:09,device_06,10.0.0.101,58.232.189.195,MQTT,758,346,outbound,benign
2024-12-03T23:31:24,device_04,10.0.0.190,110.6.238.192,HTTPS,1273,362,outbound,benign
2024-12-04T00:23:38,device_11,10.0.0.110,79.130.135.55,HTTP,519,85,outbound,benign
2024-12-04T01:20:32,device_04,10.0.0.53,150.138.139.36,TCP,1320,380,inbound,benign
2024-12-04T01:50:56,device_05,10.0.0.11,95.15.57.62,UDP,385,12,inbound,benign
2024-12-04T02:33:01,device_03,10.0.0.133,27.5.96.31,HTTP,1194,445,inbound,benign
2024-12-04T03:46:51,device_04,10.0.0.80,173.166.27.189,UDP,79,418,inbound,benign
2024-12-04T04:52:38,device_02,10.0.0.92,97.99.158.237,HTTPS,399,6,inbound,benign
2024-12-04T05:07:02,device_11,10.0.0.57,113.233.6.56,HTTPS,931,76,outbound,benign
2024-12-04T05:14:55,device_05,10.0.0.179,203.48.92.99,HTTP,1380,360,outbound,benign
2024-12-04T05:21:07,device_07,10.0.0.68,131.182.195.44,MQTT,157,285,outbound,Mirai
2024-12-04T06:07:12,device_15,10.0.0.46,218.141.169.247,MQTT,169,337,inbound,Mirai
2024-12-04T06:14:07,device_14,10.0.0.163,15.127.218.207,HTTPS,924,146,outbound,benign
2024-12-04T10:05:30,device_05,10.0.0.88,77.193.111.198,MQTT,310,14,inbound,benign
2024-12-04T17:51:16,device_11,10.0.0.59,104.42.208.106,MQTT,1077,246,outbound,benign
2024-12-04T18:31:21,device_09,10.0.0.52,137.202.100.144,HTTPS,1133,127,inbound,benign
2024-12-04T21:10:47,device_04,10.0.0.137,182.13.195.117,HTTPS,1232,196,outbound,benign
2024-12-04T22:58:00,device_12,10.0.0.160,126.95.124.36,TCP,183,66,outbound,benign
2024-12-04T22:59:14,device_07,10.0.0.187,219.92.110.162,HTTP,110,108,outbound,benign
2024-12-04T23:36:21,device_12,10.0.0.86,28.62.27.180,UDP,1117,74,outbound,benign
2024-12-05T00:12:43,device_12,10.0.0.22,49.143.238.133,TCP,1131,456,inbound,benign
2024-12-05T00:53:03,device_15,10.0.0.157,112.225.17.111,TCP,808,187,inbound,benign
2024-12-05T04:34:20,device_01,10.0.0.197,110.218.42.195,MQTT,1278,276,inbound,benign
2024-12-05T05:35:59,device_13,10.0.0.63,17.102.50.97,HTTP,1468,286,outbound,benign
2024-12-05T05:46:51,device_02,10.0.0.87,17.229.195.131,UDP,1091,301,inbound,benign
2024-12-05T06:18:06,device_05,10.0.0.155,77.194.179.216,UDP,1258,431,outbound,benign
2024-12-05T06:35:58,device_06,10.0.0.148,101.30.94.89,HTTP,324,116,inbound,benign
2024-12-05T09:13:19,device_08,10.0.0.64,129.74.196.49,HTTPS,1100,383,inbound,benign
2024-12-05T11:50:19,device_12,10.0.0.216,29.213.94.246,TCP,1081,76,inbound,benign
2024-12-05T12:12:51,device_07,10.0.0.136,141.11.85.154,MQTT,1486,496,inbound,benign
2024-12-05T13:40:38,device_02,10.0.0.95,183.136.56.188,HTTP,1391,357,outbound,benign
2024-12-05T15:27:23,device_07,10.0.0.29,152.121.238.97,UDP,1296,192,inbound,benign
2024-12-05T16:26:00,device_14,10.0.0.114,119.98.211.48,HTTPS,1249,205,outbound,benign
2024-12-05T16:49:11,device_09,10.0.0.232,56.30.106.129,HTTP,335,448,inbound,benign
2024-12-05T17:08:38,device_05,10.0.0.234,192.125.195.5,HTTP,866,488,outbound,benign
2024-12-05T18:34:42,device_06,10.0.0.12,69.249.118.17,MQTT,816,120,inbound,benign
2024-12-05T19:59:07,device_12,10.0.0.250,208.212.212.131,TCP,1207,421,outbound,benign
2024-12-05T21:57:59,device_05,10.0.0.233,192.44.159.144,MQTT,1491,151,inbound,benign
2024-12-05T23:46:53,device_08,10.0.0.115,67.128.66.100,MQTT,1149,438,outbound,benign
2024-12-06T02:30:51,device_02,10.0.0.71,188.10.75.251,HTTP,511,338,inbound,benign
2024-12-06T03:10:09,device_05,10.0.0.220,195.5.15.52,MQTT,790,202,outbound,Recon
2024-12-06T03:40:26,device_07,10.0.0.111,168.52.133.144,HTTPS,880,65,inbound,benign
2024-12-06T04:49:00,device_15,10.0.0.220,183.89.69.192,TCP,585,96,outbound,benign
2024-12-06T05:10:09,device_13,10.0.0.65,101.65.191.248,HTTPS,781,424,inbound,Mirai
2024-12-06T05:50:29,device_02,10.0.0.9,174.122.81.80,HTTPS,88,283,outbound,benign
2024-12-06T06:01:22,device_05,10.0.0.179,22.115.77.91,TCP,1263,498,outbound,benign
2024-12-06T08:50:44,device_01,10.0.0.48,75.62.218.124,UDP,131,427,inbound,benign
2024-12-06T10:03:44,device_06,10.0.0.216,71.20.229.225,HTTP,1206,443,inbound,benign
2024-12-06T11:06:25,device_09,10.0.0.58,63.216.237.234,MQTT,1469,28,inbound,benign
2024-12-06T11:16:40,device_13,10.0.0.159,31.186.15.95,HTTPS,938,93,outbound,benign
2024-12-06T11:40:37,device_13,10.0.0.89,187.24.23.26,HTTP,93,64,inbound,benign
2024-12-06T11:58:44,device_04,10.0.0.27,21.198.250.135,HTTPS,1496,303,outbound,benign
2024-12-06T15:03:48,device_11,10.0.0.152,66.53.111.252,HTTPS,1491,395,outbound,benign
2024-12-06T16:22:54,device_05,10.0.0.170,186.61.159.112,MQTT,613,2,inbound,benign
2024-12-06T16:33:25,device_03,10.0.0.139,49.3.241.105,UDP,453,257,inbound,benign
2024-12-06T17:02:54,device_11,10.0.0.159,21.195.99.107,TCP,728,72,outbound,benign
2024-12-06T20:20:24,device_03,10.0.0.151,118.82.90.188,HTTPS,1090,339,outbound,benign
2024-12-06T20:54:09,device_12,10.0.0.92,69.237.35.254,MQTT,932,395,outbound,benign
2024-12-06T21:10:50,device_13,10.0.0.14,148.30.191.5,HTTPS,955,17,outbound,benign
2024-12-06T22:49:57,device_10,10.0.0.187,140.221.222.243,UDP,1058,497,inbound,benign
2024-12-06T23:44:45,device_09,10.0.0.172,91.23.112.102,HTTPS,172,4,inbound,benign
2024-12-07T00:13:58,device_06,10.0.0.158,208.18.49.202,TCP,235,11,inbound,Mirai
2024-12-07T00:23:06,device_11,10.0.0.113,47.43.70.165,HTTP,993,458,outbound,benign
2024-12-07T01:39:45,device_08,10.0.0.62,202.51.87.216,UDP,265,166,outbound,benign
2024-12-07T01:45:04,device_01,10.0.0.130,27.187.207.143,MQTT,915,431,outbound,benign
2024-12-07T01:55:03,device_15,10.0.0.142,173.6.137.119,UDP,960,52,outbound,benign
2024-12-07T04:56:37,device_06,10.0.0.93,45.120.51.73,HTTPS,202,461,inbound,benign
2024-12-07T06:00:12,device_13,10.0.0.76,70.52.45.188,HTTPS,1286,443,outbound,benign
2024-12-07T06:24:26,device_14,10.0.0.68,211.130.87.71,MQTT,533,227,inbound,benign
2024-12-07T08:19:45,device_02,10.0.0.62,125.241.4.135,TCP,1473,498,outbound,benign
2024-12-07T09:21:31,device_15,10.0.0.127,51.172.214.20,TCP,800,327,outbound,benign
2024-12-07T10:55:18,device_07,10.0.0.228,127.216.139.209,MQTT,1335,56,outbound,benign
2024-12-07T12:54:15,device_06,10.0.0.150,13.47.234.163,MQTT,189,408,outbound,benign
2024-12-07T13:27:33,device_03,10.0.0.178,36.81.90.142,UDP,673,301,inbound,benign
2024-12-07T14:16:58,device_13,10.0.0.98,86.28.232.118,HTTPS,803,111,outbound,benign
2024-12-07T15:04:39,device_15,10.0.0.253,16.7.164.234,UDP,789,165,inbound,benign
2024-12-07T15:15:36,device_15,10.0.0.48,169.36.202.159,MQTT,316,458,outbound,benign
2024-12-07T15:21:15,device_14,10.0.0.65,133.56.23.210,TCP,1221,349,outbound,benign
2024-12-07T17:24:26,device_13,10.0.0.61,196.24.146.94,TCP,1284,189,outbound,benign
2024-12-07T18:17:08,device_11,10.0.0.178,107.29.197.238,HTTP,565,125,outbound,benign
2024-12-07T18:19:24,device_05,10.0.0.178,165.88.192.199,TCP,1009,443,outbound,benign
2024-12-07T19:16:55,device_14,10.0.0.167,175.210.48.76,UDP,993,259,outbound,benign
2024-12-07T20:48:35,device_08,10.0.0.3,43.59.171.79,HTTPS,256,427,outbound,benign
2024-12-07T21:18:06,device_10,10.0.0.209,188.238.224.90,UDP,1479,379,outbound,benign
2024-12-07T21:50:20,device_06,10.0.0.124,102.140.147.32,HTTPS,1445,279,outbound,benign
2024-12-07T22:06:58,device_09,10.0.0.94,72.32.128.28,HTTPS,1090,257,outbound,benign
2024-12-07T22:10:28,device_04,10.0.0.103,157.98.74.244,UDP,1149,9,inbound,benign
2024-12-07T23:47:57,device_14,10.0.0.57,164.242.236.72,TCP,936,377,inbound,benign
2024-12-08T02:12:59,device_04,10.0.0.247,200.172.94.62,HTTP,1430,248,outbound,benign
2024-12-08T02:51:12,device_12,10.0.0.251,119.83.73.130,UDP,1052,365,outbound,benign
2024-12-08T03:29:13,device_06,10.0.0.233,55.26.122.180,MQTT,598,230,outbound,benign
2024-12-08T03:34:34,device_02,10.0.0.137,102.144.138.156,TCP,158,88,outbound,DDoS
2024-12-08T03:46:43,device_14,10.0.0.40,127.247.176.86,HTTPS,1172,194,outbound,Mirai
2024-12-08T04:23:22,device_08,10.0.0.199,71.233.100.155,MQTT,1061,437,outbound,benign
2024-12-08T05:03:31,device_12,10.0.0.197,168.87.117.8,MQTT,703,256,outbound,benign
2024-12-08T06:03:55,device_06,10.0.0.150,106.178.230.213,UDP,135,487,outbound,benign
2024-12-08T06:43:32,device_11,10.0.0.195,114.206.238.247,HTTPS,784,403,outbound,benign
2024-12-08T07:49:38,device_14,10.0.0.67,59.51.158.185,UDP,84,312,outbound,benign
2024-12-08T07:57:03,device_09,10.0.0.134,92.240.231.218,HTTPS,1164,261,inbound,benign
2024-12-08T08:05:55,device_05,10.0.0.84,210.247.115.24,MQTT,666,365,inbound,benign
2024-12-08T09:43:29,device_06,10.0.0.164,194.178.64.243,HTTPS,287,432,inbound,benign
2024-12-08T10:00:21,device_01,10.0.0.99,22.249.44.122,MQTT,1173,48,inbound,benign
2024-12-08T11:52:09,device_14,10.0.0.216,65.71.112.179,TCP,1120,76,outbound,benign
2024-12-08T12:40:56,device_08,10.0.0.45,200.180.86.36,HTTPS,1060,95,inbound,benign
2024-12-08T13:36:55,device_05,10.0.0.160,158.66.43.112,MQTT,149,26,outbound,benign
2024-12-08T14:51:55,device_06,10.0.0.119,143.211.115.250,UDP,752,182,outbound,benign
2024-12-08T15:00:28,device_13,10.0.0.112,201.158.67.92,TCP,812,263,inbound,benign
2024-12-08T16:03:57,device_08,10.0.0.120,160.20.46.74,HTTP,770,359,outbound,benign
2024-12-08T16:04:43,device_02,10.0.0.118,81.100.10.165,HTTP,1192,492,inbound,benign
2024-12-08T16:11:44,device_02,10.0.0.109,86.33.57.100,UDP,1453,220,outbound,benign
2024-12-08T19:01:03,device_06,10.0.0.165,131.25.119.165,TCP,349,302,inbound,benign
2024-12-08T19:18:08,device_13,10.0.0.189,188.224.119.195,HTTP,534,448,inbound,benign
2024-12-08T20:40:34,device_13,10.0.0.233,194.157.74.227,MQTT,108,235,outbound,benign
2024-12-08T20:50:24,device_10,10.0.0.221,207.169.96.21,TCP,288,73,inbound,benign
2024-12-08T20:51:38,device_14,10.0.0.241,18.174.223.47,HTTP,109,441,outbound,benign
2024-12-08T22:13:23,device_14,10.0.0.180,188.50.116.35,MQTT,967,397,outbound,benign
2024-12-08T22:40:39,device_11,10.0.0.242,203.75.7.92,MQTT,63,450,inbound,benign
2024-12-08T22:49:40,device_14,10.0.0.139,33.140.172.148,TCP,106,378,inbound,benign
2024-12-08T23:13:02,device_07,10.0.0.183,126.250.85.22,HTTPS,123,408,inbound,benign
2024-12-09T00:07:03,device_13,10.0.0.249,79.129.255.112,TCP,1264,109,outbound,benign
2024-12-09T00:48:42,device_14,10.0.0.123,13.25.145.3,HTTPS,563,457,inbound,benign
2024-12-09T01:51:38,device_05,10.0.0.149,98.34.38.145,TCP,1203,400,inbound,benign
2024-12-09T02:12:08,device_04,10.0.0.23,148.78.210.32,HTTP,74,80,outbound,benign
2024-12-09T03:03:13,device_01,10.0.0.189,14.116.12.167,HTTP,864,140,outbound,benign
2024-12-09T04:29:35,device_05,10.0.0.19,219.196.193.183,MQTT,491,487,inbound,benign
2024-12-09T06:33:15,device_07,10.0.0.178,53.57.101.241,MQTT,913,391,inbound,benign
2024-12-09T06:48:01,device_08,10.0.0.117,210.92.233.117,MQTT,801,229,outbound,benign
2024-12-09T09:28:19,device_13,10.0.0.181,163.219.206.175,TCP,988,245,inbound,benign
2024-12-09T10:02:40,device_03,10.0.0.38,147.166.72.176,MQTT,1187,485,outbound,benign
2024-12-09T10:10:23,device_04,10.0.0.34,28.1.211.9,TCP,821,101,outbound,benign
2024-12-09T10:34:23,device_02,10.0.0.221,137.13.98.9,MQTT,901,257,outbound,Recon
2024-12-09T10:35:50,device_13,10.0.0.55,105.155.129.241,MQTT,508,131,outbound,benign
2024-12-09T12:02:30,device_04,10.0.0.43,219.201.148.64,TCP,1229,171,outbound,benign
2024-12-09T12:29:46,device_04,10.0.0.112,156.8.39.27,HTTPS,340,119,outbound,benign
2024-12-09T14:06:28,device_10,10.0.0.128,26.161.208.98,TCP,540,497,outbound,benign
2024-12-09T14:39:22,device_07,10.0.0.8,126.212.65.199,UDP,705,34,inbound,benign
2024-12-09T17:44:12,device_02,10.0.0.100,85.233.159.176,HTTP,522,284,outbound,benign
2024-12-09T18:09:14,device_13,10.0.0.56,189.119.225.197,HTTPS,176,382,outbound,benign
2024-12-09T19:45:40,device_14,10.0.0.82,147.47.40.137,MQTT,1311,416,inbound,benign
2024-12-09T20:19:27,device_14,10.0.0.162,51.161.159.76,UDP,322,328,outbound,benign
2024-12-09T20:37:05,device_01,10.0.0.94,154.188.239.206,HTTPS,325,314,inbound,benign
2024-12-09T21:04:59,device_01,10.0.0.81,98.16.168.185,HTTPS,1268,277,inbound,Mirai
2024-12-09T21:23:00,device_03,10.0.0.245,36.38.51.232,MQTT,1379,119,outbound,DDoS
2024-12-09T21:48:10,device_02,10.0.0.59,195.104.97.243,MQTT,649,383,outbound,benign
2024-12-10T00:05:32,device_08,10.0.0.157,124.213.25.217,MQTT,585,468,outbound,benign
2024-12-10T01:22:13,device_14,10.0.0.181,123.215.29.164,TCP,633,432,outbound,Recon
2024-12-10T02:51:19,device_10,10.0.0.250,109.180.145.83,TCP,117,303,inbound,benign
2024-12-10T03:23:05,device_12,10.0.0.153,193.139.51.145,UDP,386,139,outbound,Mirai
2024-12-10T03:24:11,device_01,10.0.0.161,164.213.86.94,MQTT,453,263,outbound,Mirai
2024-12-10T05:15:20,device_12,10.0.0.125,212.40.234.77,UDP,211,469,inbound,benign
2024-12-10T05:18:10,device_06,10.0.0.10,163.72.235.41,TCP,1327,140,inbound,benign
2024-12-10T05:30:06,device_12,10.0.0.32,97.45.48.243,HTTP,1235,359,outbound,benign
2024-12-10T05:30:41,device_04,10.0.0.153,124.136.53.200,HTTP,1208,311,outbound,benign
2024-12-10T08:54:15,device_11,10.0.0.240,47.4.171.218,MQTT,667,280,inbound,benign
2024-12-10T11:06:44,device_08,10.0.0.3,27.240.61.162,UDP,757,125,inbound,benign
2024-12-10T11:15:06,device_03,10.0.0.69,44.49.219.82,TCP,455,357,outbound,benign
2024-12-10T13:12:49,device_10,10.0.0.159,63.234.54.35,MQTT,73,486,outbound,benign
2024-12-10T14:24:59,device_08,10.0.0.90,205.78.183.182,HTTP,371,116,inbound,benign
2024-12-10T18:10:19,device_06,10.0.0.191,195.182.211.161,TCP,1146,269,inbound,benign
2024-12-10T18:19:50,device_10,10.0.0.253,136.67.14.159,UDP,777,38,inbound,benign
2024-12-10T19:23:01,device_04,10.0.0.232,116.75.7.94,TCP,830,277,inbound,benign
2024-12-10T20:15:23,device_14,10.0.0.6,211.49.117.249,HTTP,302,73,outbound,benign
2024-12-10T20:37:00,device_09,10.0.0.59,179.179.220.123,MQTT,526,11,inbound,benign
2024-12-10T21:50:01,device_14,10.0.0.233,86.117.180.57,UDP,1331,129,inbound,benign
2024-12-10T23:57:45,device_06,10.0.0.64,113.247.138.239,HTTPS,1000,276,outbound,benign
2024-12-11T02:35:25,device_05,10.0.0.166,154.26.159.52,HTTP,1394,475,inbound,benign
2024-12-11T05:14:55,device_02,10.0.0.208,16.73.158.141,TCP,1081,49,outbound,benign
2024-12-11T07:17:00,device_08,10.0.0.208,59.119.148.251,UDP,63,61,inbound,benign
2024-12-11T08:09:03,device_13,10.0.0.247,43.81.102.98,TCP,262,8,outbound,benign
2024-12-11T08:19:34,device_02,10.0.0.97,198.99.179.206,HTTPS,1388,210,outbound,benign
2024-12-11T09:30:21,device_01,10.0.0.244,196.139.80.189,HTTP,885,12,inbound,benign
2024-12-11T09:58:51,device_05,10.0.0.145,103.145.207.71,TCP,1102,100,outbound,benign
2024-12-11T10:12:43,device_01,10.0.0.30,140.99.83.223,TCP,1476,271,outbound,benign
2024-12-11T10:47:25,device_10,10.0.0.185,198.59.92.229,HTTP,1296,423,outbound,benign
2024-12-11T11:34:23,device_03,10.0.0.139,68.176.49.224,UDP,1288,192,inbound,benign
2024-12-11T15:48:48,device_01,10.0.0.207,163.136.26.70,UDP,371,459,outbound,DDoS
2024-12-11T18:00:24,device_07,10.0.0.227,153.245.31.23,MQTT,844,71,outbound,benign
2024-12-11T20:11:32,device_08,10.0.0.157,74.191.170.168,HTTPS,688,111,inbound,benign
2024-12-11T20:56:38,device_08,10.0.0.222,47.38.20.115,MQTT,425,407,outbound,benign
2024-12-11T21:03:34,device_03,10.0.0.135,189.114.152.208,HTTP,850,138,outbound,benign
2024-12-11T23:31:58,device_01,10.0.0.220,61.153.234.95,HTTP,168,330,inbound,benign
2024-12-12T01:09:10,device_11,10.0.0.133,56.95.38.4,UDP,1368,48,outbound,benign
2024-12-12T01:22:19,device_02,10.0.0.49,79.205.102.59,MQTT,1385,325,inbound,benign
2024-12-12T01:22:30,device_08,10.0.0.23,98.162.178.153,TCP,1371,466,outbound,benign
2024-12-12T02:44:45,device_10,10.0.0.139,17.123.73.75,HTTP,63,315,outbound,benign
2024-12-12T03:04:54,device_02,10.0.0.157,42.74.203.13,UDP,370,60,inbound,benign
2024-12-12T04:50:38,device_03,10.0.0.50,100.247.158.199,MQTT,353,394,inbound,benign
2024-12-12T05:22:43,device_01,10.0.0.79,149.183.3.48,UDP,152,215,inbound,benign
2024-12-12T06:07:25,device_10,10.0.0.227,131.255.173.89,MQTT,385,224,inbound,benign
2024-12-12T08:39:14,device_13,10.0.0.215,212.238.62.124,HTTPS,629,403,inbound,benign
2024-12-12T08:49:33,device_06,10.0.0.104,78.53.114.88,MQTT,1387,495,outbound,benign
2024-12-12T10:54:07,device_14,10.0.0.239,134.216.210.182,UDP,441,438,outbound,benign
2024-12-12T11:55:38,device_05,10.0.0.3,139.168.161.196,UDP,1474,282,inbound,benign
2024-12-12T12:21:21,device_09,10.0.0.195,198.66.163.202,HTTPS,871,357,outbound,benign
