timestamp,device_id,sensor_type,value,unit,alert_flag
2024-11-06T01:28:31,device_11,power_draw,87.3,W,0
2024-11-06T01:50:37,device_06,motion,1,boolean,1
2024-11-06T03:47:22,device_07,temperature,33.5,°C,1
2024-11-06T04:27:34,device_09,humidity,82.9,%,1
2024-11-06T04:33:24,device_06,motion,1,boolean,1
2024-11-06T05:29:40,device_01,power_draw,83.6,W,0
2024-11-06T06:45:53,device_05,motion,0,boolean,0
2024-11-06T08:08:28,device_12,humidity,40,%,0
2024-11-06T08:24:26,device_02,humidity,74.2,%,0
2024-11-06T08:57:24,device_05,motion,0,boolean,0
2024-11-06T08:58:24,device_11,temperature,18.3,°C,0
2024-11-06T09:08:06,device_14,motion,1,boolean,1
2024-11-06T11:25:07,device_10,temperature,26.8,°C,0
2024-11-06T13:30:11,device_12,power_draw,100.7,W,0
2024-11-06T14:07:45,device_12,motion,0,boolean,0
2024-11-06T15:52:54,device_14,temperature,30.5,°C,0
2024-11-06T16:08:28,device_10,motion,0,boolean,0
2024-11-06T18:10:39,device_08,motion,0,boolean,0
2024-11-06T18:49:19,device_13,motion,0,boolean,0
2024-11-06T19:02:45,device_12,temperature,18.9,°C,0
2024-11-06T21:41:57,device_11,temperature,22.8,°C,0
2024-11-06T22:08:38,device_10,motion,1,boolean,1
2024-11-06T22:37:56,device_15,power_draw,49.1,W,0
2024-11-06T22:53:27,device_04,power_draw,77,W,0
2024-11-06T23:48:59,device_11,temperature,30.8,°C,1
2024-11-07T00:16:07,device_01,motion,1,boolean,1
2024-11-07T01:12:12,device_02,temperature,27.6,°C,0
2024-11-07T03:12:39,device_06,power_draw,129,W,0
2024-11-07T03:15:23,device_01,power_draw,126.7,W,0
2024-11-07T03:42:29,device_11,motion,1,boolean,1
2024-11-07T04:09:39,device_13,temperature,31.3,°C,1
2024-11-07T04:09:46,device_04,humidity,40.9,%,0
2024-11-07T04:46:27,device_14,humidity,69,%,0
2024-11-07T05:16:32,device_13,power_draw,61.5,W,0
2024-11-07T06:25:38,device_07,power_draw,147,W,1
2024-11-07T06:59:54,device_03,motion,0,boolean,0
2024-11-07T07:27:12,device_14,motion,1,boolean,1
2024-11-07T08:08:40,device_08,motion,1,boolean,1
2024-11-07T08:29:51,device_09,temperature,18.1,°C,0
2024-11-07T13:19:12,device_05,motion,1,boolean,1
2024-11-07T14:44:12,device_04,power_draw,66.8,W,0
2024-11-07T14:48:56,device_13,power_draw,71,W,0
2024-11-07T15:30:15,device_09,humidity,71.4,%,1
2024-11-07T15:45:35,device_13,temperature,20,°C,0
2024-11-07T16:21:41,device_12,humidity,73.6,%,0
2024-11-07T16:41:07,device_15,temperature,29.1,°C,0
2024-11-07T19:14:13,device_09,humidity,41.5,%,0
2024-11-07T19:21:46,device_13,temperature,25.9,°C,0
2024-11-07T20:18:51,device_02,motion,0,boolean,0
2024-11-07T22:48:17,device_02,power_draw,56.6,W,0
2024-11-07T23:10:34,device_08,motion,0,boolean,0
2024-11-07T23:18:02,device_05,motion,1,boolean,1
2024-11-07T23:22:32,device_09,power_draw,120.9,W,1
2024-11-07T23:23:42,device_03,humidity,86.7,%,1
2024-11-08T01:21:36,device_02,power_draw,69.2,W,0
2024-11-08T02:28:22,device_11,motion,0,boolean,0
2024-11-08T04:23:30,device_10,motion,1,boolean,1
2024-11-08T08:02:56,device_08,power_draw,135.4,W,1
2024-11-08T08:22:10,device_01,humidity,68.3,%,0
2024-11-08T09:34:36,device_12,humidity,53.3,%,0
2024-11-08T10:02:35,device_11,humidity,63.2,%,0
2024-11-08T10:37:08,device_04,power_draw,55.3,W,0
2024-11-08T10:52:27,device_13,power_draw,81.8,W,0
2024-11-08T11:23:39,device_03,temperature,18.6,°C,1
2024-11-08T13:16:46,device_15,power_draw,25.5,W,0
2024-11-08T14:38:29,device_15,power_draw,129.7,W,1
2024-11-08T14:45:07,device_09,humidity,80.7,%,1
2024-11-08T15:34:59,device_08,motion,1,boolean,1
2024-11-08T15:39:16,device_02,humidity,53.7,%,0
2024-11-08T16:32:52,device_05,humidity,77.8,%,0
2024-11-08T17:14:47,device_07,humidity,30,%,1
2024-11-08T19:12:35,device_02,power_draw,132.8,W,0
2024-11-08T19:20:40,device_13,humidity,65.8,%,0
2024-11-08T22:49:41,device_08,temperature,23.6,°C,0
2024-11-09T00:00:47,device_09,humidity,66.6,%,0
2024-11-09T01:13:34,device_03,power_draw,4.2,W,0
2024-11-09T01:27:23,device_03,motion,1,boolean,1
2024-11-09T02:03:17,device_08,temperature,19.8,°C,0
2024-11-09T02:38:12,device_13,humidity,80.3,%,0
2024-11-09T03:41:11,device_05,power_draw,142.7,W,1
2024-11-09T07:00:48,device_10,motion,1,boolean,1
2024-11-09T07:46:11,device_09,temperature,20.2,°C,0
2024-11-09T08:31:04,device_05,humidity,52.4,%,0
2024-11-09T08:45:29,device_10,power_draw,96.2,W,0
2024-11-09T08:57:36,device_10,humidity,85.5,%,0
2024-11-09T09:19:13,device_03,humidity,90,%,0
2024-11-09T09:36:48,device_04,power_draw,125.9,W,0
2024-11-09T10:26:55,device_07,motion,1,boolean,1
2024-11-09T10:45:40,device_06,power_draw,54.2,W,0
2024-11-09T11:36:53,device_12,temperature,31.5,°C,0
2024-11-09T14:21:53,device_14,motion,0,boolean,0
2024-11-09T18:00:11,device_06,motion,0,boolean,0
2024-11-09T18:31:21,device_01,power_draw,41.5,W,0
2024-11-09T18:52:46,device_12,humidity,66.6,%,0
2024-11-09T19:31:40,device_06,power_draw,76,W,0
2024-11-09T20:24:31,device_03,motion,1,boolean,1
2024-11-09T23:02:12,device_11,motion,0,boolean,0
2024-11-10T00:24:45,device_12,humidity,71.7,%,1
2024-11-10T01:37:20,device_01,temperature,22.2,°C,0
2024-11-10T03:34:46,device_10,humidity,38.2,%,0
2024-11-10T04:08:22,device_14,temperature,34.9,°C,0
2024-11-10T05:31:12,device_08,temperature,23.8,°C,0
2024-11-10T06:04:17,device_05,temperature,18.3,°C,1
2024-11-10T06:07:29,device_01,motion,1,boolean,1
2024-11-10T06:32:47,device_12,power_draw,95.5,W,0
2024-11-10T08:53:34,device_03,motion,0,boolean,0
2024-11-10T09:11:16,device_10,motion,0,boolean,0
2024-11-10T09:17:32,device_07,motion,0,boolean,0
2024-11-10T11:39:56,device_05,motion,0,boolean,0
2024-11-10T12:13:45,device_07,humidity,42.4,%,0
2024-11-10T13:13:10,device_05,temperature,29,°C,0
2024-11-10T13:51:35,device_02,power_draw,127.8,W,1
2024-11-10T14:19:44,device_05,power_draw,11.8,W,0
2024-11-10T14:51:25,device_09,humidity,80.4,%,0
2024-11-10T17:06:19,device_03,temperature,26.7,°C,0
2024-11-10T18:10:00,device_07,motion,0,boolean,0
2024-11-10T18:57:56,device_04,power_draw,123.2,W,1
2024-11-10T20:04:33,device_03,power_draw,43.9,W,0
2024-11-10T20:10:43,device_03,power_draw,46.2,W,0
2024-11-10T20:42:59,device_02,temperature,22.9,°C,0
2024-11-10T20:49:41,device_02,motion,0,boolean,0
2024-11-10T20:50:31,device_01,motion,1,boolean,1
2024-11-10T22:38:04,device_09,humidity,38.3,%,0
2024-11-10T22:53:33,device_08,temperature,23.7,°C,0
2024-11-10T23:25:58,device_11,temperature,30,°C,0
2024-11-11T00:18:12,device_08,humidity,65,%,0
2024-11-11T00:27:30,device_09,motion,1,boolean,1
2024-11-11T01:04:49,device_01,motion,0,boolean,0
2024-11-11T01:28:44,device_02,motion,1,boolean,1
2024-11-11T01:39:10,device_05,temperature,34.5,°C,0
2024-11-11T02:25:43,device_09,motion,0,boolean,0
2024-11-11T03:05:52,device_13,power_draw,63.8,W,0
2024-11-11T03:43:45,device_05,power_draw,140.7,W,1
2024-11-11T06:07:25,device_06,power_draw,125.1,W,0
2024-11-11T06:43:01,device_08,temperature,26.7,°C,0
2024-11-11T06:49:14,device_08,motion,1,boolean,1
2024-11-11T08:19:58,device_02,power_draw,80.6,W,0
2024-11-11T11:18:30,device_02,motion,0,boolean,0
2024-11-11T11:58:08,device_14,motion,0,boolean,0
2024-11-11T13:29:27,device_11,temperature,19.7,°C,1
2024-11-11T13:43:07,device_01,motion,0,boolean,0
2024-11-11T14:17:24,device_11,motion,0,boolean,0
2024-11-11T15:33:42,device_08,humidity,69.1,%,0
2024-11-11T15:59:53,device_05,motion,0,boolean,0
2024-11-11T19:31:16,device_13,humidity,87,%,0
2024-11-11T19:51:18,device_06,temperature,24.8,°C,0
2024-11-11T21:53:46,device_02,motion,1,boolean,1
2024-11-11T22:01:28,device_08,motion,1,boolean,1
2024-11-11T22:17:09,device_08,temperature,34.9,°C,0
2024-11-11T23:19:06,device_05,motion,0,boolean,0
2024-11-12T01:04:21,device_02,motion,0,boolean,0
2024-11-12T02:17:55,device_12,power_draw,93.7,W,0
2024-11-12T02:18:51,device_10,humidity,62.4,%,0
2024-11-12T04:00:09,device_09,power_draw,83.3,W,0
2024-11-12T04:27:48,device_14,temperature,20.7,°C,0
2024-11-12T08:45:26,device_12,power_draw,111.6,W,0
2024-11-12T09:11:01,device_04,humidity,55.4,%,0
2024-11-12T09:56:02,device_15,power_draw,62.7,W,0
2024-11-12T10:34:54,device_06,motion,0,boolean,0
2024-11-12T11:47:30,device_03,humidity,36.6,%,0
2024-11-12T12:56:41,device_13,temperature,34.3,°C,0
2024-11-12T13:18:45,device_09,power_draw,124.1,W,0
2024-11-12T13:19:10,device_13,humidity,53.5,%,0
2024-11-12T13:46:44,device_10,power_draw,17.4,W,0
2024-11-12T13:52:44,device_08,power_draw,32.6,W,0
2024-11-12T14:04:26,device_14,power_draw,42.6,W,0
2024-11-12T14:58:24,device_13,humidity,74.2,%,1
2024-11-12T15:11:46,device_07,power_draw,78.2,W,0
2024-11-12T16:27:36,device_07,motion,0,boolean,0
2024-11-12T17:15:45,device_08,motion,0,boolean,0
2024-11-12T17:26:49,device_09,motion,1,boolean,1
2024-11-12T18:49:07,device_05,power_draw,62.5,W,0
2024-11-12T19:23:17,device_07,temperature,28.4,°C,0
2024-11-12T20:54:31,device_13,power_draw,30.3,W,0
2024-11-13T00:26:03,device_05,temperature,19,°C,1
2024-11-13T02:37:26,device_04,power_draw,80.5,W,0
2024-11-13T03:27:09,device_07,temperature,34.1,°C,0
2024-11-13T05:34:39,device_09,humidity,31.4,%,0
2024-11-13T06:22:30,device_04,humidity,63.5,%,0
2024-11-13T06:30:03,device_07,power_draw,90.9,W,0
2024-11-13T06:38:17,device_14,temperature,33.5,°C,1
2024-11-13T07:08:10,device_14,humidity,48.2,%,0
2024-11-13T07:17:11,device_13,motion,1,boolean,1
2024-11-13T07:26:21,device_15,temperature,18.5,°C,1
2024-11-13T07:40:15,device_06,power_draw,35.4,W,0
2024-11-13T07:42:08,device_05,motion,1,boolean,1
2024-11-13T07:49:04,device_04,humidity,53.4,%,0
2024-11-13T09:15:18,device_12,motion,0,boolean,0
2024-11-13T09:53:44,device_14,temperature,29.4,°C,0
2024-11-13T10:28:37,device_14,humidity,30,%,0
2024-11-13T11:17:27,device_09,power_draw,78.4,W,0
2024-11-13T11:27:39,device_01,motion,0,boolean,0
2024-11-13T12:19:24,device_08,humidity,81.2,%,1
2024-11-13T12:56:14,device_06,power_draw,113.5,W,0
2024-11-13T14:40:45,device_14,motion,0,boolean,0
2024-11-13T15:28:33,device_14,temperature,21.7,°C,0
2024-11-13T15:36:56,device_02,temperature,25.2,°C,0
2024-11-13T17:03:45,device_02,motion,0,boolean,0
2024-11-13T17:19:01,device_10,power_draw,9.4,W,0
2024-11-13T17:21:09,device_07,motion,0,boolean,0
2024-11-13T17:25:14,device_15,motion,0,boolean,0
2024-11-13T17:48:30,device_09,humidity,54.6,%,0
2024-11-13T17:48:57,device_05,humidity,52,%,0
2024-11-13T18:46:52,device_12,motion,1,boolean,1
2024-11-13T19:57:22,device_14,motion,1,boolean,1
2024-11-13T23:08:20,device_10,power_draw,59.6,W,0
2024-11-14T00:15:51,device_10,power_draw,116.8,W,0
2024-11-14T00:34:29,device_13,humidity,68.5,%,0
2024-11-14T00:50:51,device_05,motion,0,boolean,0
2024-11-14T01:27:45,device_14,humidity,75.3,%,0
2024-11-14T02:13:33,device_04,motion,1,boolean,1
2024-11-14T02:17:48,device_07,temperature,33.9,°C,0
2024-11-14T02:52:24,device_02,temperature,27.2,°C,0
2024-11-14T03:31:29,device_10,humidity,52.8,%,0
2024-11-14T03:38:28,device_10,humidity,85.2,%,1
2024-11-14T03:47:24,device_04,humidity,44.4,%,0
2024-11-14T03:55:01,device_07,temperature,23.1,°C,0
2024-11-14T04:44:42,device_08,motion,0,boolean,0
2024-11-14T08:51:27,device_06,motion,1,boolean,1
2024-11-14T09:33:07,device_14,humidity,84.3,%,1
2024-11-14T09:38:06,device_01,humidity,88.8,%,1
2024-11-14T09:52:18,device_06,motion,0,boolean,0
2024-11-14T10:10:03,device_07,temperature,18.5,°C,1
2024-11-14T12:08:54,device_10,power_draw,47.1,W,0
2024-11-14T12:30:44,device_07,power_draw,20.9,W,0
2024-11-14T14:52:36,device_15,humidity,57.1,%,0
2024-11-14T14:53:01,device_08,humidity,36.8,%,0
2024-11-14T15:35:00,device_09,humidity,61.9,%,0
2024-11-14T16:28:12,device_09,temperature,27.8,°C,0
2024-11-14T16:56:00,device_15,humidity,64.3,%,0
2024-11-14T17:06:34,device_14,humidity,59.1,%,0
2024-11-14T17:42:28,device_03,humidity,66.1,%,0
2024-11-14T17:47:57,device_14,temperature,23.4,°C,0
2024-11-14T19:53:54,device_09,humidity,63.1,%,0
2024-11-14T20:18:18,device_13,humidity,34.7,%,0
2024-11-14T22:08:52,device_03,humidity,51.6,%,0
2024-11-14T22:39:57,device_09,power_draw,139.7,W,0
2024-11-14T23:29:12,device_03,power_draw,44.6,W,0
2024-11-15T00:11:48,device_03,humidity,33.9,%,0
2024-11-15T04:12:08,device_12,temperature,33.2,°C,0
2024-11-15T05:48:41,device_05,temperature,26.8,°C,0
2024-11-15T07:22:04,device_09,humidity,65.1,%,0
2024-11-15T08:23:13,device_01,motion,0,boolean,0
2024-11-15T09:38:04,device_15,motion,0,boolean,0
2024-11-15T10:17:46,device_10,humidity,81,%,1
2024-11-15T10:51:00,device_14,temperature,22,°C,0
2024-11-15T10:57:20,device_11,power_draw,146.4,W,1
2024-11-15T14:37:31,device_14,motion,0,boolean,0
2024-11-15T14:54:57,device_06,power_draw,26.7,W,0
2024-11-15T15:09:47,device_04,power_draw,74.2,W,0
2024-11-15T16:13:20,device_04,temperature,32.8,°C,0
2024-11-15T16:23:34,device_03,motion,0,boolean,0
2024-11-15T17:11:31,device_14,power_draw,146.2,W,1
2024-11-15T17:21:27,device_12,power_draw,20.5,W,0
2024-11-15T17:44:41,device_14,motion,0,boolean,0
2024-11-15T21:00:11,device_02,motion,1,boolean,1
2024-11-15T23:01:43,device_07,power_draw,104.1,W,0
2024-11-15T23:30:57,device_02,humidity,71,%,1
2024-11-16T00:24:50,device_10,power_draw,149.5,W,0
2024-11-16T00:27:49,device_08,humidity,36.5,%,0
2024-11-16T01:07:41,device_05,power_draw,100.3,W,0
2024-11-16T01:28:40,device_02,humidity,46.4,%,0
2024-11-16T01:57:20,device_04,motion,0,boolean,0
2024-11-16T03:06:09,device_03,temperature,29.3,°C,0
2024-11-16T04:02:49,device_08,humidity,40.7,%,0
2024-11-16T05:52:37,device_02,humidity,30.8,%,0
2024-11-16T06:09:21,device_02,power_draw,135.4,W,1
2024-11-16T08:19:12,device_08,power_draw,34.5,W,0
2024-11-16T09:11:33,device_08,temperature,29.5,°C,0
2024-11-16T09:44:12,device_10,temperature,28.8,°C,0
2024-11-16T09:45:30,device_02,humidity,52.9,%,0
2024-11-16T10:13:13,device_09,temperature,33.5,°C,1
2024-11-16T10:14:23,device_08,humidity,71.5,%,0
2024-11-16T11:37:12,device_11,humidity,64.1,%,0
2024-11-16T12:07:10,device_08,humidity,40.6,%,0
2024-11-16T12:25:46,device_03,temperature,33.3,°C,1
2024-11-16T13:12:25,device_08,motion,1,boolean,1
2024-11-16T14:08:26,device_07,humidity,71.4,%,0
2024-11-16T14:13:23,device_15,temperature,23.2,°C,0
2024-11-16T16:36:24,device_14,motion,1,boolean,1
2024-11-16T17:09:39,device_06,power_draw,76.6,W,0
2024-11-16T17:25:36,device_02,power_draw,106,W,0
2024-11-16T17:40:38,device_09,motion,1,boolean,1
2024-11-16T17:50:26,device_14,temperature,32.1,°C,1
2024-11-16T19:24:45,device_15,motion,0,boolean,0
2024-11-16T19:41:19,device_07,power_draw,85.6,W,0
2024-11-16T19:59:03,device_01,power_draw,58.3,W,0
2024-11-16T20:14:04,device_11,temperature,27.7,°C,0
2024-11-16T20:15:40,device_09,motion,1,boolean,1
2024-11-16T20:59:03,device_09,temperature,20.6,°C,0
2024-11-16T21:38:10,device_01,power_draw,80.3,W,0
2024-11-17T00:02:59,device_09,power_draw,71.6,W,0
2024-11-17T00:18:30,device_03,motion,1,boolean,1
2024-11-17T01:29:35,device_11,humidity,51.5,%,0
2024-11-17T02:37:09,device_04,temperature,34.5,°C,1
2024-11-17T04:25:56,device_09,temperature,25.8,°C,0
2024-11-17T07:21:48,device_09,power_draw,77.5,W,0
2024-11-17T07:45:46,device_05,motion,1,boolean,1
2024-11-17T10:17:16,device_06,motion,1,boolean,1
2024-11-17T10:45:10,device_01,temperature,30.5,°C,0
2024-11-17T11:17:25,device_10,humidity,85.3,%,1
2024-11-17T13:47:18,device_03,motion,1,boolean,1
2024-11-17T14:02:18,device_02,motion,1,boolean,1
2024-11-17T14:27:27,device_01,motion,0,boolean,0
2024-11-17T16:10:37,device_12,humidity,81.4,%,0
2024-11-17T16:15:00,device_14,humidity,37.1,%,0
2024-11-17T17:20:27,device_15,humidity,48.6,%,0
2024-11-17T19:11:07,device_06,humidity,87.9,%,1
2024-11-17T20:09:27,device_04,power_draw,121.7,W,1
2024-11-17T22:49:58,device_09,humidity,44.8,%,0
2024-11-17T23:13:14,device_15,humidity,69.1,%,0
2024-11-18T01:02:10,device_05,motion,0,boolean,0
2024-11-18T01:17:16,device_03,temperature,29.9,°C,0
2024-11-18T02:35:11,device_10,motion,0,boolean,0
2024-11-18T03:28:51,device_02,temperature,21.9,°C,0
2024-11-18T04:36:41,device_05,power_draw,102.3,W,0
2024-11-18T05:30:05,device_09,temperature,24.5,°C,0
2024-11-18T06:16:19,device_13,motion,1,boolean,1
2024-11-18T08:51:17,device_10,humidity,55,%,0
2024-11-18T09:41:54,device_05,temperature,22.4,°C,0
2024-11-18T10:37:28,device_08,temperature,21.1,°C,0
2024-11-18T11:17:10,device_08,temperature,29.3,°C,0
2024-11-18T11:40:14,device_09,power_draw,59.5,W,0
2024-11-18T11:49:02,device_09,motion,1,boolean,1
2024-11-18T12:10:34,device_03,temperature,20.9,°C,0
2024-11-18T12:45:00,device_15,temperature,18.3,°C,1
2024-11-18T12:57:26,device_13,power_draw,119.3,W,0
2024-11-18T13:22:24,device_03,motion,1,boolean,1
2024-11-18T13:43:27,device_15,humidity,38.5,%,0
2024-11-18T14:58:00,device_05,humidity,40.2,%,0
2024-11-18T15:43:53,device_02,motion,1,boolean,1
2024-11-18T18:39:52,device_13,humidity,32.8,%,0
2024-11-18T19:29:31,device_02,motion,1,boolean,1
2024-11-19T00:22:22,device_13,humidity,49.4,%,0
2024-11-19T00:30:58,device_08,motion,1,boolean,1
2024-11-19T01:08:51,device_02,power_draw,145,W,1
2024-11-19T01:13:02,device_10,power_draw,13.6,W,0
2024-11-19T04:11:10,device_09,power_draw,124.2,W,1
2024-11-19T07:48:26,device_14,motion,1,boolean,1
2024-11-19T07:59:47,device_13,power_draw,144.7,W,0
2024-11-19T09:12:01,device_12,temperature,35,°C,1
2024-11-19T10:08:48,device_11,humidity,33.6,%,0
2024-11-19T10:17:52,device_06,humidity,34.5,%,0
2024-11-19T11:53:21,device_09,motion,1,boolean,1
2024-11-19T13:22:31,device_08,motion,0,boolean,0
2024-11-19T13:33:05,device_15,motion,0,boolean,0
2024-11-19T13:46:54,device_03,power_draw,61.8,W,0
2024-11-19T16:59:20,device_15,temperature,22.7,°C,0
2024-11-19T17:20:34,device_01,motion,0,boolean,0
2024-11-19T19:05:06,device_14,temperature,22.6,°C,0
2024-11-19T20:16:31,device_09,humidity,47.3,%,0
2024-11-19T20:28:41,device_14,motion,1,boolean,1
2024-11-19T20:35:41,device_08,power_draw,8.2,W,0
2024-11-19T20:39:29,device_05,motion,0,boolean,0
2024-11-19T21:14:08,device_05,power_draw,14.9,W,0
2024-11-19T21:37:47,device_08,temperature,32.3,°C,0
2024-11-19T23:44:31,device_03,temperature,30.5,°C,0
2024-11-20T00:49:30,device_05,humidity,78.2,%,1
2024-11-20T02:23:12,device_11,humidity,72.1,%,1
2024-11-20T03:33:52,device_06,humidity,37.7,%,0
2024-11-20T03:38:23,device_02,motion,1,boolean,1
2024-11-20T05:33:56,device_12,motion,1,boolean,1
2024-11-20T05:58:58,device_04,temperature,22.9,°C,0
2024-11-20T06:38:46,device_05,humidity,56.8,%,0
2024-11-20T06:53:37,device_12,temperature,23.9,°C,0
2024-11-20T08:34:40,device_06,temperature,24.9,°C,0
2024-11-20T09:20:28,device_05,temperature,23,°C,0
2024-11-20T10:55:21,device_11,temperature,23.9,°C,0
2024-11-20T12:15:34,device_15,temperature,33.1,°C,0
2024-11-20T13:45:20,device_15,power_draw,149.6,W,1
2024-11-20T14:49:19,device_15,temperature,22.6,°C,0
2024-11-20T16:01:45,device_05,motion,1,boolean,1
2024-11-20T16:07:42,device_13,humidity,51.6,%,0
2024-11-20T16:14:54,device_08,humidity,39,%,0
2024-11-20T16:18:15,device_13,humidity,85.7,%,1
2024-11-20T16:58:08,device_02,temperature,26.6,°C,0
2024-11-20T17:56:41,device_03,temperature,22.6,°C,0
2024-11-20T20:24:28,device_11,motion,0,boolean,0
2024-11-20T20:35:54,device_13,temperature,25.2,°C,0
2024-11-20T21:40:13,device_11,humidity,79.8,%,1
2024-11-21T00:34:37,device_09,power_draw,120.1,W,1
2024-11-21T00:41:25,device_07,motion,1,boolean,1
2024-11-21T02:01:35,device_04,motion,0,boolean,0
2024-11-21T02:50:53,device_03,temperature,30,°C,0
2024-11-21T02:54:13,device_11,temperature,34.2,°C,0
2024-11-21T05:18:40,device_11,temperature,29,°C,0
2024-11-21T07:53:24,device_11,motion,0,boolean,0
2024-11-21T09:15:45,device_15,power_draw,39.7,W,0
2024-11-21T10:43:44,device_03,temperature,19.3,°C,0
2024-11-21T16:23:46,device_07,humidity,42.5,%,0
2024-11-21T16:29:10,device_06,humidity,81.4,%,1
2024-11-21T18:13:53,device_03,temperature,20.8,°C,0
2024-11-21T20:04:46,device_02,temperature,18.9,°C,0
2024-11-21T20:42:06,device_12,power_draw,132.9,W,1
2024-11-21T22:43:41,device_10,motion,1,boolean,1
2024-11-21T23:46:22,device_01,humidity,45.5,%,0
2024-11-21T23:48:01,device_09,motion,1,boolean,1
2024-11-22T02:21:25,device_12,motion,1,boolean,1
2024-11-22T02:27:52,device_05,motion,0,boolean,0
2024-11-22T02:46:02,device_06,motion,1,boolean,1
2024-11-22T03:00:17,device_11,power_draw,58.3,W,0
2024-11-22T04:56:25,device_11,humidity,79.5,%,1
2024-11-22T05:13:14,device_08,temperature,22.4,°C,0
2024-11-22T07:05:42,device_01,motion,0,boolean,0
2024-11-22T07:19:02,device_01,temperature,29.5,°C,0
2024-11-22T09:32:39,device_01,temperature,26,°C,0
2024-11-22T12:17:58,device_10,power_draw,19.3,W,0
2024-11-22T12:53:44,device_12,temperature,29.5,°C,0
2024-11-22T14:15:51,device_08,power_draw,138.4,W,1
2024-11-22T16:51:16,device_09,power_draw,47,W,0
2024-11-22T17:19:28,device_09,temperature,24.4,°C,0
2024-11-22T17:56:24,device_15,motion,1,boolean,1
2024-11-22T19:32:31,device_10,temperature,23.9,°C,0
2024-11-22T19:57:47,device_08,humidity,31.7,%,1
2024-11-22T23:07:52,device_13,power_draw,119.9,W,0
2024-11-22T23:15:50,device_15,temperature,25.8,°C,0
2024-11-22T23:20:21,device_03,power_draw,119.8,W,0
2024-11-22T23:44:37,device_01,motion,0,boolean,0
2024-11-23T00:32:35,device_02,humidity,87.1,%,1
2024-11-23T01:05:51,device_12,motion,1,boolean,1
2024-11-23T02:06:38,device_07,motion,1,boolean,1
2024-11-23T03:14:13,device_01,power_draw,40.2,W,0
2024-11-23T06:29:06,device_04,temperature,19.7,°C,0
2024-11-23T06:33:33,device_14,temperature,19.7,°C,1
2024-11-23T07:01:41,device_10,humidity,89.3,%,0
2024-11-23T08:31:38,device_11,temperature,21.9,°C,0
2024-11-23T09:08:44,device_07,humidity,44.8,%,0
2024-11-23T09:26:21,device_04,motion,0,boolean,0
2024-11-23T09:46:16,device_11,humidity,85.1,%,1
2024-11-23T09:47:56,device_06,humidity,37.2,%,0
2024-11-23T09:59:42,device_01,temperature,25.1,°C,0
2024-11-23T10:36:53,device_06,humidity,67.1,%,0
2024-11-23T10:54:40,device_08,temperature,22.6,°C,0
2024-11-23T13:19:28,device_02,humidity,80.2,%,0
2024-11-23T13:32:37,device_08,power_draw,92.5,W,0
2024-11-23T14:00:34,device_02,motion,0,boolean,0
2024-11-23T15:08:02,device_03,power_draw,104,W,0
2024-11-23T15:24:48,device_06,motion,1,boolean,1
2024-11-23T15:35:37,device_15,power_draw,9.7,W,0
2024-11-23T16:35:47,device_06,humidity,69,%,0
2024-11-23T17:04:19,device_04,temperature,21.7,°C,0
2024-11-23T19:42:48,device_15,power_draw,139.4,W,1
2024-11-23T21:14:13,device_11,power_draw,34,W,0
2024-11-23T23:02:19,device_04,power_draw,31.1,W,0
2024-11-23T23:16:59,device_09,power_draw,103.3,W,0
2024-11-23T23:22:06,device_05,power_draw,36.9,W,0
2024-11-23T23:40:26,device_13,temperature,29.2,°C,0
2024-11-23T23:47:52,device_02,power_draw,33.4,W,0
2024-11-24T02:15:31,device_10,humidity,46.5,%,0
2024-11-24T02:16:15,device_13,power_draw,128.5,W,1
2024-11-24T04:50:14,device_09,humidity,42.6,%,0
2024-11-24T05:25:05,device_01,temperature,26.5,°C,0
2024-11-24T06:00:37,device_09,temperature,30.6,°C,1
2024-11-24T06:19:12,device_02,humidity,52.2,%,0
2024-11-24T06:29:24,device_03,power_draw,122.7,W,1
2024-11-24T07:56:54,device_15,motion,1,boolean,1
2024-11-24T08:47:43,device_01,power_draw,81.4,W,0
2024-11-24T08:55:47,device_02,temperature,18.1,°C,0
2024-11-24T12:43:49,device_10,humidity,83.2,%,0
2024-11-24T13:10:47,device_03,motion,1,boolean,1
2024-11-24T13:16:37,device_13,temperature,25.8,°C,0
2024-11-24T16:22:20,device_12,power_draw,61.9,W,0
2024-11-24T18:37:19,device_07,power_draw,86.6,W,0
2024-11-24T19:48:22,device_15,humidity,32.6,%,1
2024-11-24T20:47:16,device_15,motion,1,boolean,1
2024-11-25T00:00:10,device_03,motion,0,boolean,0
2024-11-25T00:00:39,device_02,temperature,18.6,°C,0
2024-11-25T02:06:11,device_12,humidity,86.7,%,1
2024-11-25T03:35:03,device_07,motion,1,boolean,1
2024-11-25T05:39:29,device_01,power_draw,131,W,1
2024-11-25T05:45:48,device_06,power_draw,136.2,W,1
2024-11-25T06:47:56,device_01,power_draw,51,W,0
2024-11-25T07:31:31,device_09,power_draw,93.1,W,0
2024-11-25T07:49:10,device_07,temperature,19.7,°C,1
2024-11-25T07:58:38,device_11,motion,0,boolean,0
2024-11-25T11:11:02,device_04,power_draw,74.2,W,0
2024-11-25T13:09:09,device_11,temperature,27.9,°C,0
2024-11-25T13:37:07,device_08,power_draw,57.8,W,0
2024-11-25T17:03:37,device_11,motion,1,boolean,1
2024-11-25T17:13:43,device_03,motion,1,boolean,1
